index,co2,humidity,temperature,seat_num,y,prediction_label
24220,522.0,38.599998474121094,25.600000381469727,56,0.0,0.0
24221,894.0,28.600000381469727,27.299999237060547,183,0.699999988079071,0.7129999893903732
24222,976.0,37.900001525878906,27.299999237060547,183,0.5,0.5
24223,618.0,20.700000762939453,26.5,80,0.5,0.5
24224,483.0,23.799999237060547,24.600000381469727,56,0.0,0.0
24225,528.0,21.600000381469727,25.5,56,0.0,0.0
24226,558.0,34.5,25.700000762939453,183,0.0,0.0
24227,631.0,24.799999237060547,26.700000762939453,183,0.0,0.0
24228,946.0,25.0,27.399999618530273,80,0.0,0.0
24229,852.0,36.79999923706055,26.200000762939453,183,0.0,0.0
24230,607.0,22.200000762939453,25.799999237060547,183,0.0,0.0
24231,618.0,32.0,26.899999618530273,183,0.0,0.0
24232,801.0,23.100000381469727,27.600000381469727,183,0.5,0.5
24233,672.0,19.5,27.0,80,0.0,0.0
24234,568.0,30.100000381469727,28.600000381469727,80,0.0,0.0
24235,807.0,23.0,27.0,56,0.5,0.5
24236,561.0,36.5,28.0,80,0.0,0.0
24237,1254.0,35.29999923706055,27.299999237060547,56,0.699999988079071,1.0
24238,788.0,25.100000381469727,27.200000762939453,183,0.30000001192092896,0.27900001108646394
24239,547.0,32.70000076293945,27.799999237060547,80,0.0,0.0
24240,826.0,28.899999618530273,25.799999237060547,183,0.0,0.0
24241,863.0,34.5,26.700000762939453,80,0.0,0.0
24242,612.0,21.899999618530273,26.399999618530273,56,0.0,0.0
24243,569.0,30.899999618530273,26.100000381469727,56,0.0,0.035
24244,925.0,29.299999237060547,28.0,56,0.5,0.5
24245,621.0,24.399999618530273,26.100000381469727,56,1.0,1.0
24246,873.0,28.600000381469727,26.5,183,0.0,0.0
24247,698.0,22.299999237060547,26.899999618530273,80,0.0,0.0
24248,543.0,32.70000076293945,27.799999237060547,80,0.0,0.0
24249,1259.0,35.599998474121094,27.100000381469727,56,1.0,1.0
24250,507.0,20.899999618530273,25.700000762939453,56,0.0,0.0
24251,787.0,28.0,25.200000762939453,56,0.30000001192092896,0.30000001192092896
24252,497.0,31.5,25.600000381469727,56,0.0,0.0
24253,871.0,39.900001525878906,25.799999237060547,56,1.0,1.0
24254,622.0,38.29999923706055,26.0,183,1.0,1.0
24255,909.0,35.900001525878906,26.5,183,0.0,0.0
24256,912.0,35.29999923706055,27.799999237060547,80,0.0,0.0
24257,538.0,23.299999237060547,25.899999618530273,56,1.0,1.0
24258,945.0,24.0,26.299999237060547,56,0.0,0.0
24259,613.0,29.0,28.0,80,0.0,0.0
24260,1369.0,31.299999237060547,27.700000762939453,80,0.0,0.0
24261,651.0,19.899999618530273,26.600000381469727,80,0.0,0.0
24262,532.0,32.400001525878906,28.0,80,0.0,0.0
24263,668.0,26.200000762939453,27.700000762939453,183,0.0,0.0
24264,821.0,45.400001525878906,25.700000762939453,183,0.0,0.0
24265,583.0,29.600000381469727,28.399999618530273,80,0.0,0.0
24266,909.0,28.0,27.399999618530273,183,1.0,0.9909999996423722
24267,577.0,21.299999237060547,25.799999237060547,56,0.0,0.0
24268,656.0,32.70000076293945,27.299999237060547,183,0.0,0.0
24269,531.0,34.29999923706055,27.899999618530273,80,0.0,0.0
24270,786.0,27.100000381469727,27.100000381469727,183,0.0,0.0
24271,829.0,30.899999618530273,24.299999237060547,56,0.0,0.00699999988079071
24272,979.0,28.5,27.299999237060547,183,1.0,0.9669999998807907
24273,608.0,21.299999237060547,26.399999618530273,80,0.0,0.0
24274,527.0,21.399999618530273,25.700000762939453,183,0.0,0.0
24275,812.0,27.200000762939453,27.299999237060547,183,0.30000001192092896,0.4890000087022781
24276,753.0,23.200000762939453,26.200000762939453,56,0.0,0.0
24277,572.0,36.0,27.899999618530273,80,0.0,0.0
24278,780.0,35.900001525878906,25.899999618530273,56,1.0,1.0
24279,523.0,21.799999237060547,26.299999237060547,56,0.5,0.5
24280,1033.0,43.29999923706055,27.200000762939453,56,0.699999988079071,0.699999988079071
24281,670.0,39.099998474121094,27.100000381469727,183,1.0,1.0
24282,668.0,26.299999237060547,27.700000762939453,183,0.0,0.0
24283,571.0,33.70000076293945,25.899999618530273,183,0.0,0.0
24284,561.0,29.299999237060547,26.799999237060547,183,0.0,0.0
24285,938.0,33.400001525878906,27.399999618530273,183,0.0,0.0
24286,1079.0,26.399999618530273,27.700000762939453,80,0.0,0.0
24287,598.0,20.0,26.299999237060547,80,0.30000001192092896,0.30000001192092896
24288,939.0,25.799999237060547,27.5,80,0.0,0.0
24289,554.0,33.20000076293945,27.799999237060547,80,0.0,0.0
24290,601.0,28.399999618530273,27.200000762939453,183,0.0,0.0
24291,625.0,22.700000762939453,27.200000762939453,56,1.0,1.0
24292,876.0,28.600000381469727,27.5,80,0.0,0.0
24293,906.0,28.600000381469727,26.799999237060547,183,0.0,0.0
24294,669.0,39.099998474121094,27.100000381469727,183,1.0,1.0
24295,850.0,28.0,25.899999618530273,56,1.0,1.0
24296,743.0,37.5,26.0,183,0.0,0.0
24297,769.0,37.599998474121094,26.0,183,0.0,0.0
24298,1194.0,29.100000381469727,28.799999237060547,56,1.0,1.0
24299,834.0,22.700000762939453,27.799999237060547,56,0.5,0.5
24300,1044.0,42.79999923706055,26.399999618530273,56,1.0,1.0
24301,845.0,36.79999923706055,26.200000762939453,183,0.0,0.0
24302,612.0,39.099998474121094,25.899999618530273,183,1.0,1.0
24303,1176.0,35.400001525878906,25.600000381469727,56,1.0,1.0
24304,886.0,44.0,26.200000762939453,56,1.0,1.0
24305,796.0,24.600000381469727,25.600000381469727,56,0.0,0.0
24306,909.0,38.0,24.399999618530273,56,1.0,1.0
24307,657.0,25.600000381469727,26.700000762939453,56,0.30000001192092896,0.30000001192092896
24308,929.0,33.79999923706055,27.5,183,0.0,0.0
24309,804.0,23.100000381469727,27.200000762939453,80,0.0,0.0
24310,826.0,34.70000076293945,26.700000762939453,80,0.0,0.0
24311,755.0,34.099998474121094,26.399999618530273,56,1.0,1.0
24312,587.0,33.400001525878906,25.799999237060547,183,0.0,0.0
24313,1149.0,42.0,26.799999237060547,56,1.0,1.0
24314,549.0,32.70000076293945,27.799999237060547,80,0.0,0.0
24315,708.0,27.700000762939453,27.700000762939453,80,0.0,0.0
24316,1049.0,28.100000381469727,27.399999618530273,183,0.699999988079071,0.699999988079071
24317,778.0,25.799999237060547,27.399999618530273,80,0.0,0.0
24318,820.0,29.0,25.700000762939453,183,0.0,0.0
24319,839.0,44.70000076293945,24.799999237060547,56,1.0,0.99
24320,741.0,23.899999618530273,26.799999237060547,80,0.0,0.0
24321,1140.0,35.599998474121094,25.600000381469727,56,1.0,1.0
